fullStreetName,CoordList
ENGELHART DR,"[(-89.37513821223494, 43.03002641596064), (-89.37509822827073, 43.03004995445573), (-89.37505778818067, 43.03007307239757), (-89.3750169030123, 43.030095763489435), (-89.37497558013101, 43.0301180232334), (-89.37493382812846, 43.03013984803207), (-89.37489165437084, 43.03016123248745), (-89.37484906867749, 43.03018217210251), (-89.37480607963955, 43.03020266418005), (-89.37476269462393, 43.030222702421945), (-89.37471892467576, 43.030242284131965), (-89.37467477716065, 43.03026140481224), (-89.37463026189755, 43.03028006086594), (-89.37458538870524, 43.03029824869629), (-89.37454016494968, 43.03031596380539), (-89.3744946004498, 43.03033320259654), (-89.37444870502392, 43.030349962373094), (-89.3744024872649, 43.03036623863764), (-89.37435595699108, 43.03038202869368), (-89.37430912524796, 43.030397329845044), (-89.37426199940079, 43.03041213849407), (-89.37421458926873, 43.03042645104401), (-89.3741669058973, 43.03044026479891), (-89.37412147854039, 43.0304528922385), (-89.37407582208118, 43.03046506770874), (-89.37402994511201, 43.03047678761245), (-89.37398385499603, 43.0304880510524), (-89.37393756277874, 43.03049885533266), (-89.37389107459708, 43.03050919865534), (-89.3738443990421, 43.03051907922369), (-89.37360532470866, 43.03056649551704), (-89.37342852574751, 43.030601560493004), (-89.37338641586165, 43.03060942567712), (-89.37334414439363, 43.03061680651781), (-89.37330172116127, 43.030623701218985), (-89.3732591547549, 43.03063010888391), (-89.37321645744626, 43.030636027717584), (-89.37317364028024, 43.03064145592428), (-89.3731307118478, 43.03064639170737), (-89.37308768319247, 43.030650835071505), (-89.37304456658538, 43.03065478512171), (-89.37300136939125, 43.0306582391607), (-89.37295810388062, 43.030661197193766), (-89.37291478109695, 43.03066365922549), (-89.37287141208516, 43.03066562346037), (-89.37272629600733, 43.03067286963705)]"
ENGELHART DR,"[(-89.37272629600733, 43.03067286963705), (-89.37232213236037, 43.03067538803656), (-89.37228419152133, 43.030675575801006), (-89.37224626251147, 43.03067630542388), (-89.37220836128078, 43.03067757601199), (-89.37217050009627, 43.03067938937104), (-89.372132693683, 43.03068174190701), (-89.37209495798962, 43.03068463452709), (-89.37205730528598, 43.030688065436465), (-89.37201975152199, 43.0306920337422), (-89.37198231019462, 43.030696537650044), (-89.37194499480066, 43.03070157536579), (-89.37190782129089, 43.03070714509645), (-89.37187080193523, 43.03071324504726), (-89.37183395145841, 43.03071987252456), (-89.3717972833579, 43.03072702483412), (-89.37176081235778, 43.03073470018243), (-89.37172455318336, 43.03074289497571), (-89.37168851687926, 43.03075160561859), (-89.37165271939712, 43.03076082941808), (-89.37161717300776, 43.03077056367937), (-89.3715818924382, 43.030780803008696), (-89.37136208270026, 43.030852662008506)]"
ENGELHART DR,"[(-89.37885787331953, 43.02760870644657), (-89.37880275876073, 43.027625321363), (-89.37874791130082, 43.02764240531155), (-89.37869333830311, 43.02765995379489), (-89.37863904712802, 43.027677966816114), (-89.37858504391144, 43.02769644077764), (-89.378531336015, 43.02771537388239), (-89.37847793202855, 43.02773476253367), (-89.37842483808683, 43.02775460493394), (-89.37837206277905, 43.027774898386724), (-89.37831961101388, 43.02779564019393), (-89.37826749138122, 43.02781682675884), (-89.37821571124287, 43.0278384562846), (-89.37816427550818, 43.02786052517304), (-89.37811319276662, 43.02788303072767), (-89.37806247038058, 43.027905970251425), (-89.37801211325969, 43.02792934014631), (-89.37796212999402, 43.02795313681557), (-89.37791252671931, 43.027977357561866), (-89.37786330957142, 43.028001999687596), (-89.37781448591372, 43.028027059595786), (-89.37776606188336, 43.02805253278877), (-89.3777180448425, 43.028078417469615), (-89.37767044092838, 43.0281047091408), (-89.37762325505082, 43.02813140420415), (-89.37714224261842, 43.02839164433704), (-89.37709049304391, 43.028422262758696), (-89.37703920442623, 43.028453296289406), (-89.37698838412904, 43.028484741332335), (-89.3769380370623, 43.028516594289584), (-89.37688817059049, 43.028548850664144), (-89.37683878962358, 43.02858150685813), (-89.37678990029914, 43.02861455837409), (-89.37674150875365, 43.028648002514764), (-89.37669362112469, 43.028681834782624), (-89.3766462423232, 43.02871605067972), (-89.376599378487, 43.028750645708634), (-89.37655303575328, 43.0287856162719), (-89.3765072190323, 43.0288209587718), (-89.37646193323576, 43.02885666781016), (-89.37641718572802, 43.028892739790166), (-89.37637298019315, 43.028929170213374), (-89.37632932399687, 43.028965953682665), (-89.37628621959523, 43.029003087499376), (-89.37624367435401, 43.02904056626634), (-89.37620169195755, 43.02907838548522), (-89.37605107084364, 43.029210413150395)]"
ENGELHART DR,"[(-89.37018494077293, 43.03103912657729), (-89.36766319957296, 43.031008626729076)]"
ENGELHART DR,"[(-89.37605107084364, 43.029210413150395), (-89.37557956835859, 43.02967079795359), (-89.37554871851447, 43.029700123535505), (-89.37551733025742, 43.02972913925149), (-89.3754854084982, 43.02975784060249), (-89.37545295937535, 43.02978622218992), (-89.37541999025488, 43.029814277715644), (-89.37538650482018, 43.029842003580235), (-89.37535251043668, 43.029869394385614), (-89.3753180132438, 43.029896443833124), (-89.37528302060568, 43.02992314832481), (-89.37524753743334, 43.029949503361784), (-89.375211569867, 43.0299755017452), (-89.37517512649646, 43.03000114167794), (-89.37513821223494, 43.03002641596064)]"
FAIR OAKS AVE,"[(-89.33224158044493, 43.09966173305798), (-89.33221762213385, 43.09967681698638), (-89.33219414472475, 43.0996923018319), (-89.3321711629666, 43.09970818130571), (-89.3321486879301, 43.099724444615596), (-89.33212673190752, 43.09974108547087), (-89.33210530719796, 43.09975809308033), (-89.33208442363988, 43.099775459351065), (-89.33206409353107, 43.09979317439204), (-89.33204432794115, 43.099811228311125), (-89.33202513670858, 43.09982961301551), (-89.33200653090442, 43.099848317713), (-89.33198852036996, 43.09986733251052), (-89.33197111371825, 43.099886647514076), (-89.33195432079205, 43.09990625193049), (-89.33193815143285, 43.099926135866745), (-89.3319226130268, 43.099946288527676), (-89.33190771418975, 43.09996669821913), (-89.33189346353498, 43.09998735504699), (-89.33187986844877, 43.10000824821614), (-89.33186693509178, 43.10002936513036), (-89.33185467207738, 43.100050695895526), (-89.33152967093201, 43.10067502286916)]"
FAIR OAKS AVE,"[(-89.33052447735915, 43.110670180289965), (-89.33048420380686, 43.11224886043789), (-89.3304563436593, 43.11304705829465)]"
FAIR OAKS AVE,"[(-89.33106361789493, 43.10157435178119), (-89.33085584272587, 43.1019479385971), (-89.33084598806603, 43.10196991653959), (-89.3308367743825, 43.10199204440906), (-89.33082820783514, 43.102014310509354), (-89.33082029212312, 43.10203670584252), (-89.3308130297184, 43.1020592205096), (-89.33080642555268, 43.10208184281339), (-89.33080048209662, 43.10210456375497), (-89.3307952005955, 43.10212737253425), (-89.33079058597944, 43.10215025835411), (-89.3307866382639, 43.102173211313506), (-89.33078335992252, 43.10219622061335), (-89.33078075342739, 43.10221927635457), (-89.33077881879672, 43.10224236683589), (-89.33077755604462, 43.10226548305647), (-89.33077696764605, 43.10228861331694), (-89.33077705361646, 43.10231174771628), (-89.33074118605882, 43.10313009032501)]"
FAIR OAKS AVE,"[(-89.33060091457463, 43.10728158738905), (-89.3305897702291, 43.107846740743305)]"
FAIR OAKS AVE,"[(-89.3305647064257, 43.10911747643436), (-89.33052447735915, 43.110670180289965)]"
FAIR OAKS AVE,"[(-89.3305897702291, 43.107846740743305), (-89.3305647064257, 43.10911747643436)]"
FAIR OAKS AVE,"[(-89.33152967093201, 43.10067502286916), (-89.33106361789493, 43.10157435178119)]"
FAIR OAKS AVE,"[(-89.33581880921784, 43.097329754841475), (-89.336258920535, 43.097037465664364)]"
FAIR OAKS AVE,"[(-89.33348875892439, 43.09886607922886), (-89.3343426884879, 43.09830022719924)]"
FAIR OAKS AVE,"[(-89.33736157350405, 43.096305146549604), (-89.33846233582854, 43.09556193585054)]"
FAIR OAKS AVE,"[(-89.336258920535, 43.097037465664364), (-89.33736157350405, 43.096305146549604)]"
FAIR OAKS AVE,"[(-89.3343426884879, 43.09830022719924), (-89.33476112995844, 43.09802498226489)]"
FAIR OAKS AVE,"[(-89.33224158044493, 43.09966173305798), (-89.33348875892439, 43.09886607922886)]"
FAIR OAKS AVE,"[(-89.33476112995844, 43.09802498226489), (-89.33581880921784, 43.097329754841475)]"
FAIRCHILD ST,"[(-89.38731717274189, 43.074100857081035), (-89.38789068988223, 43.07452982141727), (-89.38790325266592, 43.07453902333284), (-89.38791529588359, 43.074548590532864), (-89.38792679989814, 43.074558508610046), (-89.38793774507405, 43.07456876045662), (-89.38794811423128, 43.07457932896575), (-89.38795789018984, 43.07459019703047), (-89.38796705576956, 43.074601347543855), (-89.38797559747485, 43.07461276159982), (-89.38798350058272, 43.07462441939187), (-89.38799075159633, 43.07463630381412), (-89.3879973394771, 43.074648393260986), (-89.38800325318486, 43.07466066882709), (-89.3880084816804, 43.07467310980692), (-89.38801301760743, 43.07468569639603), (-89.38801685361022, 43.074698407890054), (-89.38801998356125, 43.0747112226847), (-89.38802240133255, 43.07472412007582), (-89.3880241032521, 43.074737078459954), (-89.38802508687547, 43.07475007713404)]"
FAIRCHILD ST,"[(-89.38621741928164, 43.07325477811766), (-89.38731717274189, 43.074100857081035)]"
FAIRCHILD ST,"[(-89.38510751142088, 43.07240914871097), (-89.38451269626076, 43.071945934123896), (-89.38450094192348, 43.07193748008365), (-89.38448870239112, 43.071929403925516), (-89.38447600098051, 43.07192172275889), (-89.38446285855538, 43.07191445009208), (-89.38444930089081, 43.071907598534864), (-89.38443535498924, 43.071901181597646), (-89.38442104294295, 43.071895210988785), (-89.38440639543867, 43.07188969841975), (-89.38439143579804, 43.07188465289906), (-89.38437619470828, 43.071880085238), (-89.38436069917594, 43.07187600174619), (-89.3843449774331, 43.07187241233389), (-89.38432906017023, 43.071869322411864), (-89.38431297562155, 43.07186673829007), (-89.38429675447802, 43.07186466447913), (-89.38428042620319, 43.07186310458916), (-89.38426402271644, 43.071862062231155), (-89.38424757225515, 43.07186153831449), (-89.38423110551193, 43.07186153464959)]"
FAIRCHILD ST,"[(-89.38621741928164, 43.07325477811766), (-89.38510751142088, 43.07240914871097)]"
FISH HATCHERY RD,"[(-89.40402957285042, 43.0422306347037), (-89.40402958255173, 43.04219781768656), (-89.40402976980668, 43.04158098122676)]"
FISH HATCHERY RD,"[(-89.40402976980668, 43.04158098122676), (-89.40402833754412, 43.04145702628318), (-89.40402760353838, 43.04133306784769), (-89.40402756778454, 43.0412091086206), (-89.404028230278, 43.041085149501974), (-89.40402959224063, 43.04096119409246), (-89.40403165244062, 43.04083724419207), (-89.40404653205997, 43.038820309213946), (-89.40404644388589, 43.038794778536804), (-89.40404707724639, 43.038769252474786), (-89.40404843091056, 43.03874374092884), (-89.40405050487408, 43.03871825560036), (-89.40405329790569, 43.0386928072903), (-89.40405681000139, 43.03866740680008), (-89.40406103870268, 43.03864206583052), (-89.40406598277885, 43.03861679338245)]"
FISH HATCHERY RD,"[(-89.40389665154382, 43.04158048922172), (-89.40389885056673, 43.038819176718626), (-89.40389916498043, 43.038793521890966), (-89.40390014570717, 43.03876787707116), (-89.40390179397077, 43.038742250360265), (-89.40390410731366, 43.03871665075904), (-89.40390708695874, 43.038691089068884), (-89.40391073044864, 43.038665573390276), (-89.40391503655249, 43.03864011362422), (-89.40392000404002, 43.03861471787142)]"
FORDEM AVE,"[(-89.3640482206495, 43.100069062014185), (-89.36402711630083, 43.10086637199825)]"
FORDEM AVE,"[(-89.36402711630083, 43.10086637199825), (-89.36398659088124, 43.10256127688978)]"
FORDEM AVE,"[(-89.36408336033833, 43.098601491535725), (-89.3640482206495, 43.100069062014185)]"
GORHAM ST,"[(-89.37708177285204, 43.085076775951855), (-89.37689084227081, 43.08521111526539), (-89.37627246220242, 43.085635261755904)]"
GORHAM ST,"[(-89.37627246220242, 43.085635261755904), (-89.37615656797959, 43.08571485069434)]"
GORHAM ST,"[(-89.37801399434608, 43.08441745309208), (-89.37765393775794, 43.084670996129205)]"
GORHAM ST,"[(-89.37765393775794, 43.084670996129205), (-89.37708177285204, 43.085076775951855)]"
GORHAM ST,"[(-89.38668090934486, 43.07831306697669), (-89.38490062329664, 43.07958213626494)]"
GORHAM ST,"[(-89.38400820657212, 43.08020325670377), (-89.38328858985136, 43.080696250067206)]"
GORHAM ST,"[(-89.38490062329664, 43.07958213626494), (-89.38400820657212, 43.08020325670377)]"
GORHAM ST,"[(-89.38328858985136, 43.080696250067206), (-89.3823885080195, 43.08133208981859)]"
GORHAM ST,"[(-89.3823885080195, 43.08133208981859), (-89.38061676613519, 43.0825879902505)]"
GORHAM ST,"[(-89.3878377411955, 43.077491195181715), (-89.38668090934486, 43.07831306697669)]"
GORHAM ST,"[(-89.37881867150948, 43.08385071178289), (-89.37801399434608, 43.08441745309208)]"
GORHAM ST,"[(-89.38061676613519, 43.0825879902505), (-89.37881867150948, 43.08385071178289)]"
GORHAM ST,"[(-89.37615656797959, 43.08571485069434), (-89.37526072845928, 43.08635648084123)]"
GORHAM ST,"[(-89.37526072845928, 43.08635648084123), (-89.3734648995762, 43.08761257020455)]"
GORHAM ST,"[(-89.3890025268967, 43.07667612046508), (-89.39077567112787, 43.0754386081039)]"
GORHAM ST,"[(-89.39077567112787, 43.0754386081039), (-89.39167662711645, 43.074808098130006)]"
GORHAM ST,"[(-89.39167662711645, 43.074808098130006), (-89.39258266209751, 43.074175855917005)]"
GORHAM ST,"[(-89.39258266209751, 43.074175855917005), (-89.3931391297299, 43.0737881552674)]"
GORHAM ST,"[(-89.3931391297299, 43.0737881552674), (-89.39380554388796, 43.073323843595695), (-89.3938227530497, 43.07331225454458), (-89.39384044208917, 43.07330105985482), (-89.39385859258459, 43.07329027032282), (-89.39387718979772, 43.07327989674609), (-89.39389621530724, 43.07326994902087), (-89.39391564946449, 43.07326043614317), (-89.39393547507618, 43.07325136800964), (-89.39395567372195, 43.07324275271646), (-89.39397622452596, 43.07323459835923)]"
GORHAM ST,"[(-89.3878377411955, 43.077491195181715), (-89.3890025268967, 43.07667612046508)]"
GRAND CANYON DR,"[(-89.49557536330067, 43.06333097448809), (-89.49559629454978, 43.063321354252416), (-89.49561684841194, 43.06331130670529), (-89.49563701016645, 43.06330084085741), (-89.49565676386409, 43.06328996482014), (-89.49567609478332, 43.06327868670403), (-89.49569498574955, 43.06326701642154), (-89.49571342449649, 43.06325496208169), (-89.49573139384846, 43.063242532696776), (-89.49574888154355, 43.06322973997626), (-89.49576587286045, 43.06321659203075), (-89.49578235553716, 43.063203100569694), (-89.49579831485356, 43.06318927460382), (-89.49581374100399, 43.06317512674113), (-89.49582861804292, 43.06316066779336), (-89.49584293861797, 43.063145908566725), (-89.4958566880111, 43.06313085987208), (-89.49609508497561, 43.06289210468267), (-89.49660506113635, 43.06238135375082), (-89.49667023870983, 43.062316076273525), (-89.49694605777437, 43.06203983435912), (-89.49696049395753, 43.062023668050124), (-89.49697432951487, 43.06200722309915), (-89.49698755586682, 43.06199051031326), (-89.49700016197991, 43.061973541401244), (-89.49701213927679, 43.06195632897044), (-89.4970234791814, 43.061938886528125), (-89.4970341718878, 43.06192122578231), (-89.49704421250262, 43.06190336023791), (-89.49705359122117, 43.06188530250301), (-89.4970623006939, 43.06186706518408), (-89.49707033725618, 43.06184866268528), (-89.49707769355855, 43.06183010761302), (-89.49708436470874, 43.0618114143724), (-89.49709034458495, 43.061792595568924), (-89.49709563075018, 43.06177366560598), (-89.49710021708256, 43.06175463708918), (-89.49710410237375, 43.06173552532117), (-89.49710728295823, 43.06171634380596), (-89.4971097563979, 43.06169710604678), (-89.49711152148336, 43.06167782644617), (-89.4971125757767, 43.06165851850729), (-89.4971129192971, 43.06163919753198), (-89.49711255206064, 43.0616198761217), (-89.49709586432103, 43.06081068282615)]"
GRAND CANYON DR,"[(-89.49709586432103, 43.06081068282615), (-89.4970933919071, 43.06069053122992)]"
GRAND CANYON DR,"[(-89.4970933919071, 43.06069053122992), (-89.49708997652277, 43.06057926788505), (-89.49708921176398, 43.060562116884405), (-89.49708774979385, 43.06054498974265), (-89.49708559308777, 43.06052790266001), (-89.49708274289131, 43.060510870037255), (-89.49707920290625, 43.06049390717373), (-89.49707497437942, 43.0604770293704), (-89.49707006346638, 43.060460251024764), (-89.49706447141395, 43.06044358743768), (-89.49705820683288, 43.06042705300522), (-89.49705127219848, 43.060410663927456), (-89.49704367489161, 43.06039443280091), (-89.49703542229668, 43.06037837492246), (-89.49702652056818, 43.06036250378944), (-89.49701697831782, 43.060346834697974), (-89.49700680415516, 43.06033138114375), (-89.49699600668964, 43.0603161566226), (-89.49698459575727, 43.06030117372934), (-89.49697258119711, 43.06028644775924), (-89.49695997284392, 43.06027199040697), (-89.49694678421719, 43.06025781516515), (-89.49693302392407, 43.06024393372925), (-89.49691870793787, 43.060230358690156), (-89.49690384486792, 43.06021710354359), (-89.49688845191173, 43.060204178179355), (-89.49687253890379, 43.06019159429207), (-89.49634913369431, 43.05980334749766), (-89.49632978681319, 43.059788136551624), (-89.49631095385966, 43.059772582329536), (-89.49629264834722, 43.059756693823815), (-89.49627488133424, 43.059740480028715), (-89.4962576614251, 43.05972395084001), (-89.49624100213535, 43.05970711705041), (-89.49622491084072, 43.05968998765657), (-89.49620939860165, 43.059672573452765), (-89.49619447402343, 43.05965488523493), (-89.49618014693888, 43.059636933798195), (-89.49616642472576, 43.05961872993932), (-89.49615331721681, 43.05960028445336), (-89.49614083178864, 43.05958160723693), (-89.49612897582215, 43.05956271178707), (-89.49611775669386, 43.059543608000375), (-89.496107180556, 43.059524308474465), (-89.49609725478606, 43.05950482400612), (-89.49608798430775, 43.059485166293584)]"
